"","23102007091","23102007092","23102007093","23102059091","23102059092","231020650","231020800","23103118093","231040080","23104086091","23104136091","23104136092","23104136093","231050140","23105024001","23105026091","23105026092","23105041001","23105056091","23105056093","231050670","231050690","23105093091","23105119094","23105119095","23105124091","23105124092","23105124093","23105124094","23106007091","23106007092","23106007093","23106007094","23106019091","23106019092","23106019093","23106019094","23106019095","23106024091","23106034091","23106034092","23106039091","23106039092","23106039093","23106056091","23106056092","23106056093"
"10",2.94964847164512e-08,7.1803377833008e-05,1.39544772294534e-08,4.25355307149113e-15,3.28455562898469e-05,1.96029541309458e-15,1.09409409668269e-11,1.81087159819763e-42,2.98867611862273e-05,2.84547582677918e-07,2.00657895649406e-13,9.88871577343868e-08,3.42800542860939e-23,9.54687758408948e-28,1.69528197764932e-62,5.09568667172242e-12,2.18669971048894e-48,8.78309400798859e-22,1.05755127290117e-08,2.32898719789198e-13,3.45445647276411e-43,8.14354626311599e-47,2.12363467860776e-22,3.11092950668499e-17,1.22005622725499e-05,3.707090184235e-14,6.43427973148186e-12,1.76629078511623e-45,2.63006607591813e-22,9.13098494936759e-44,1.14598148575402e-17,1.80963489292625e-08,6.77722664602899e-06,1.12629714154737e-32,2.21839287507896e-06,5.42440611753897e-08,4.87624804143465e-09,3.85682291278712e-76,4.95862504343695e-08,4.08366624863733e-15,7.2239931330673e-17,4.02227734495038e-12,2.87760432982401e-08,4.97199298388232e-11,5.37766298202578e-30,0.999842892503598,7.82502437611932e-07
"11",2.89098546885681e-08,7.07078292997472e-05,1.35539805961489e-08,4.29274910224018e-15,3.23159583953465e-05,1.93139837257367e-15,1.08772950333803e-11,1.79859342941333e-42,2.95717836465048e-05,2.81626232085388e-07,1.98077925082413e-13,1.01759220630814e-07,3.46399728626891e-23,9.49579910472485e-28,1.66588306465292e-62,5.06130357608221e-12,2.20324301702163e-48,8.22611654799067e-22,1.04093896996998e-08,2.31238447290001e-13,3.4059001540379e-43,8.17606596712426e-47,1.8236522980673e-22,3.09302010900226e-17,1.21764586959285e-05,3.68253532978603e-14,6.382930269255e-12,1.77106325000474e-45,2.62527059772463e-22,9.1608784975108e-44,1.14835180156564e-17,1.75714219367316e-08,6.73370120915904e-06,1.13230461460007e-32,2.22767757440865e-06,5.38872383679372e-08,4.96831610041736e-09,3.85189922208878e-76,4.77473192271408e-08,3.92640248585374e-15,7.14246164099647e-17,3.97150047363774e-12,2.84021892559653e-08,4.92795191492669e-11,5.38103216366425e-30,0.999844899664462,7.78015505558222e-07
"12",0.000312275136939577,1.30424296904231e-08,6.3564510755211e-09,5.49492442853051e-25,3.47435614811383e-06,2.04040183930878e-13,2.49077659929133e-22,1.25646297359352e-32,3.81292137994943e-06,7.25269506707877e-15,3.39202025212195e-05,1.27392767263686e-06,7.61144141612039e-08,2.80575380247259e-30,4.98892900192691e-47,7.4914427545211e-36,1.2833769889428e-36,6.85949052182263e-59,8.46632213579725e-28,2.45863890203309e-32,9.37585073697443e-19,6.17718611060042e-90,1.4578175290225e-10,1.40256717044465e-07,5.67388407513544e-06,7.74786030165331e-07,1.43416278368837e-15,2.46258840815004e-31,2.85324290132296e-44,2.57107952482772e-34,2.02488532725754e-10,1.67158843681369e-16,1.66845106384636e-32,1.29233489890093e-05,5.62526418057255e-23,1.14232066864592e-29,1.77152257068151e-24,3.11370637739646e-32,5.6704187372659e-34,1.97468816596884e-49,8.85429345795336e-06,2.44367745973775e-05,0.999592297737728,4.74048501454258e-14,1.2873555972186e-23,4.39463042080875e-09,4.21172880315993e-08
"13",1.45858892667103e-48,7.79259248598559e-05,1.76487394574874e-146,0,5.30580967402496e-10,1.63915969068803e-08,1.14262264889953e-07,6.32322700555638e-237,4.67275115689031e-122,1.23859916558019e-10,0.000106121255910784,1.58796397589083e-259,0,0,2.11351338695997e-217,3.29748078268777e-06,5.51597947462953e-304,6.31690689628397e-218,7.8374713190034e-45,1.58475759308944e-147,4.12800216658966e-76,1.3321289362108e-233,3.43389377622145e-51,0.000111957957178571,2.63015341477729e-06,1.17382779927259e-93,1.97947437912261e-51,1.2078807561566e-105,9.54678058596352e-34,1.84962510116495e-107,3.58556467053851e-07,2.84226211436109e-06,1.61345784762152e-44,4.41927679543265e-08,6.87988224236709e-64,1.56932285272444e-05,7.93671345568591e-08,1.06637661151055e-81,1.04799871303435e-74,1.69955677449181e-62,4.34425462120599e-05,9.73273627329279e-37,4.48333026023273e-23,0.999635475766327,3.9108882289493e-32,3.69862067079272e-188,1.23965618605289e-134
"14",0.000123078122554517,3.46065132447452e-06,5.26644239278123e-62,5.30841384340418e-296,1.74018286164586e-26,2.3528312598005e-27,6.11709952515849e-32,3.41151566751421e-135,1.67390003352003e-78,3.73091955371502e-26,0.999856183575309,2.94710988024055e-153,5.45061741763104e-217,5.22136620417129e-302,4.85369124200221e-189,7.67454840366906e-52,9.41682093288098e-194,7.23603215065745e-163,6.76871932735853e-52,1.33988049740765e-122,3.86773082445463e-76,6.01436698028076e-246,4.69082116698157e-49,6.84423781554865e-12,9.79043381554803e-06,3.63418662505953e-74,9.4661024017717e-59,2.32993006427294e-132,1.89420855706131e-38,6.27247940398684e-128,1.55006025626676e-43,3.04451537884251e-42,4.94185773803046e-80,3.63691754147848e-55,7.8989628088179e-63,3.54325794160505e-44,1.22487315427277e-44,2.9702091169163e-141,9.86851482240411e-83,6.14342334922243e-77,7.48721015209682e-06,1.10231259316103e-48,1.14617113533368e-36,6.61682654027982e-26,1.05321448501407e-56,1.66268523487146e-112,7.89975884880048e-97
"15",1.41660884071762e-14,1.95583200948799e-19,1.45725014366355e-12,3.5196786207878e-08,3.22030963666639e-21,1.7170904842205e-22,2.41303180179644e-36,2.12411144576417e-34,8.75116228134195e-11,1.18443059816988e-31,4.27319469064719e-15,0.999999558723049,3.48667187381999e-07,3.84690941096167e-09,1.4544002378497e-24,1.42387303883581e-49,6.0877856645077e-16,1.59055673784592e-55,3.64078309521676e-35,9.49721361630708e-41,1.3407346400271e-12,1.47515336654106e-100,5.07286964389787e-21,7.15990037230951e-17,1.77069089632618e-22,3.06617629179774e-09,5.91655693610724e-21,4.92335338997342e-21,2.43097695121246e-49,2.54113830775573e-21,8.340977392116e-15,1.12797649016847e-24,1.58167886167654e-38,3.95279992069058e-10,2.92252950112426e-37,1.00799684210054e-40,4.9157975470399e-37,2.70116068689954e-10,1.19156675811863e-42,3.51995843637132e-52,2.56627226462164e-14,3.84434320754393e-08,5.6498151063468e-09,6.59878404350624e-26,1.74773387788611e-20,3.06042687676313e-11,5.62028153526883e-09
"16",1.66738178914464e-14,2.26604458873777e-19,1.76783412740241e-12,3.75641301198794e-08,3.74208135322364e-21,1.98594987988176e-22,2.70793022020921e-36,2.3914417662179e-34,9.97831548747311e-11,1.34927725054518e-31,4.91080537836851e-15,0.999999526328263,3.70538526853956e-07,4.31026657538595e-09,1.69706671557769e-24,1.60289786308921e-49,6.53290459600683e-16,2.1793932914093e-55,4.2247087704591e-35,1.07050470390517e-40,1.54706332140211e-12,1.60193310202589e-100,9.29214769825699e-21,8.03328699534219e-17,1.96161471746498e-22,3.45025118706503e-09,6.68818944280799e-21,5.36955366310259e-21,2.69172148279123e-49,2.76615835326492e-21,9.11617197637389e-15,1.36983082685084e-24,1.7785959236042e-38,4.27339844413706e-10,3.17167188368222e-37,1.13408600010678e-40,5.08176560016042e-37,2.98541100070544e-10,1.48807057207056e-42,4.41768092939895e-52,2.93353856317723e-14,4.41446766235799e-08,6.49578961980906e-09,7.48150214222106e-26,1.91938890786979e-20,3.36803632973327e-11,6.30537596076112e-09
"17",8.11258022305046e-45,1.50923943486511e-23,3.68869977801102e-38,0.999841801079421,1.16216178619037e-05,9.26255776093102e-15,6.91830762111553e-16,2.12236026426166e-41,5.31631267762812e-08,3.16219546563432e-14,3.92812780335311e-28,1.29685756181484e-07,4.1933164351793e-23,2.11035998663339e-11,4.6300302732183e-32,3.12595606059408e-13,5.45276667947473e-44,8.65881613592212e-35,6.90047984905883e-21,1.71480986730807e-07,3.13270538789842e-24,3.51076653902118e-07,2.17479400870764e-11,8.57160134423289e-22,5.98596391687096e-22,1.64820986749896e-06,2.9524318472721e-08,1.43298581259308e-07,7.92492495287153e-51,3.6251161140488e-15,2.89497565167306e-05,6.17006117577259e-06,1.61656399004787e-05,1.11577851664103e-05,3.50268557091625e-14,1.50901789163424e-14,1.09624683856882e-08,1.12248835283693e-14,2.0240722088256e-12,1.15546225579292e-33,4.02819625907531e-25,5.34380507735671e-05,2.51037248016167e-05,1.37973132828943e-11,1.02047724376031e-25,2.99873145478866e-10,3.05452365844689e-06
"18",0.00048423579875322,5.51638755856456e-06,1.1701919225415e-60,7.65397045977459e-298,3.28364763069972e-26,3.39186980674332e-27,1.56591814376492e-32,1.05159752159519e-135,1.06727885566172e-78,2.25657905594073e-26,0.999503533493461,1.01981842144997e-156,6.15859401972211e-219,1.22156591751548e-302,1.16126825838973e-188,2.3507634424219e-52,1.85780271340631e-195,1.72199297517819e-158,1.17790328818983e-51,4.41755200859149e-123,4.8802720463888e-76,2.3439564219227e-247,1.86856605384865e-37,1.73180754205078e-12,1.19664585791324e-06,1.08690897465417e-74,3.6791202558662e-59,1.16210629611424e-133,2.2484857213084e-39,2.80462799068561e-129,8.7271433494893e-45,7.18761208453431e-41,1.42166080470134e-80,1.09752694270354e-56,2.96762941699621e-64,1.05041940822703e-44,2.84100950348569e-47,3.17443049619208e-142,1.15557960343546e-80,9.55523657632783e-75,5.51767263798725e-06,1.0530519341317e-48,1.17604041218408e-36,3.04698269407189e-26,7.81468104696276e-58,1.39052032994329e-113,1.99010208626152e-97
"19",0.000112888295941287,3.36029985663311e-06,4.33068085079223e-62,6.9358253656271e-296,1.67183485777672e-26,2.29913469806205e-27,6.66607575128825e-32,3.67436825625572e-135,1.72207940782699e-78,3.85110170374842e-26,0.999864940321088,4.87203003152411e-153,7.23200313546509e-217,5.72235481141283e-302,4.59374559230757e-189,8.26915950036867e-52,1.20627847994519e-193,3.83189376444863e-163,6.5361629688641e-52,1.4370058277608e-122,3.81135892699888e-76,7.38043632557849e-246,8.69907750009236e-50,7.46394258275373e-12,1.11784037168638e-05,3.92165998528724e-74,1.00474530672733e-58,2.81498549206961e-132,2.16674038881775e-38,7.63074320750513e-128,1.85849944744123e-43,2.49399895858153e-42,5.34586257491771e-80,4.53557762455787e-55,9.71552898777493e-63,3.82566406540007e-44,1.79590253747295e-44,3.42012218247987e-141,7.30730757855171e-83,4.46826659138452e-77,7.63267193360322e-06,1.10548130799731e-48,1.1442971149116e-36,6.94846213086869e-26,1.24099193488697e-56,1.94439104955413e-112,8.61742891451575e-97
"20",6.6781489414093e-05,3.44636237197464e-17,1.31031541195787e-07,2.29389499386677e-07,1.95459033255402e-31,2.00951231037671e-34,1.15031866978971e-43,1.32728685610585e-81,2.23780181067683e-19,2.68409186290145e-39,5.79068075734009e-27,8.07786802901938e-06,6.59844636822312e-51,1.38689885294412e-07,5.12977167511442e-06,1.42140695310133e-39,8.74786104771782e-07,1.55405428208455e-14,2.22921560478878e-20,5.2939974186443e-45,9.16235962345481e-30,2.24501968153969e-102,5.19821228717709e-35,1.07458810479065e-35,6.02568712107383e-32,6.81998163277735e-21,1.21323254568143e-23,8.37025941922111e-19,2.38601783689594e-24,1.64450891222313e-07,3.14866711273165e-16,6.97781831303162e-11,1.29513210329017e-05,3.77605322672675e-15,8.9402293698072e-35,7.36265515014206e-22,1.64829027308418e-36,1.63095621776019e-06,4.83369022836732e-23,2.77288000470125e-06,2.27807342750701e-32,7.64350138086766e-08,1.37850448696799e-06,1.19054342508363e-34,2.9059525020797e-06,2.30782607337004e-06,0.99989444857783
"21",3.67692870993237e-100,2.3685905766995e-50,9.21205416212503e-120,7.65606033790414e-232,2.38999361893815e-05,3.85103411982084e-17,6.77849682519682e-12,0.000279988664128441,2.6818908911334e-60,1.07632502320077e-07,3.24529569659036e-20,1.62856852870479e-132,8.89992291440287e-68,1.82961043218593e-258,1.20919711018519e-271,1.14283559771561e-58,1.09865621161478e-252,7.39823842341584e-249,1.84586405579357e-98,2.33707045617426e-66,9.87190162009772e-80,2.96227557748252e-97,5.555620919639e-35,0.999686673220705,1.5210319822969e-06,4.1963784171856e-57,4.16330126365012e-59,2.76031663171604e-151,1.15680953758178e-140,4.76694065210481e-190,3.36470347113313e-64,7.54092863920302e-91,5.44756152473025e-152,3.31528561137043e-79,3.0979711991231e-53,1.07915190667952e-91,5.58352937244175e-34,9.76885155972185e-212,3.90017444852136e-115,5.44596105954526e-207,7.80950767273903e-06,1.46665664215387e-77,4.90961311106831e-71,4.16425596686352e-14,1.06940518550039e-143,2.36068170513876e-120,6.14275281875529e-127
"22",0.000149165955860934,3.69474996100894e-06,8.13792105544428e-62,2.9283425889308e-296,1.90240581592943e-26,2.47681114682183e-27,5.05259189147962e-32,2.89226108606127e-135,1.57149693137593e-78,3.47683815818953e-26,0.999832676000994,9.63277285811935e-154,2.90565506082982e-217,4.25860454717452e-302,5.48590181943923e-189,6.50066224688933e-52,5.42838073118394e-194,2.97618647999089e-162,7.3161241934415e-52,1.14671539042027e-122,3.99612358062264e-76,3.81457182984669e-246,1.99112036148669e-47,5.64397725550628e-12,7.28982390148503e-06,3.06801006034177e-74,8.29064258868416e-59,1.52979746212381e-132,1.40462548084412e-38,4.05573311342331e-128,1.03519878153267e-43,4.74469905152221e-42,4.14926367512015e-80,2.22536897521334e-55,4.98415941249891e-63,2.98755171624596e-44,5.2286858522767e-45,2.1703168530543e-141,1.92547377487475e-82,1.24737277205976e-76,7.1734636383959e-06,1.09529184451875e-48,1.15034631316978e-36,5.93473757239569e-26,7.31161304159622e-57,1.17381497823671e-112,6.51036816214827e-97
"23",4.69868829655534e-57,2.60428194169586e-27,3.61341601541942e-34,4.19401358881715e-10,4.18354701615223e-39,2.08285635964525e-18,8.99739915522808e-30,1.25400068760372e-25,2.73981697986666e-17,2.71151322165964e-44,1.85017250847742e-28,2.42266332213145e-14,4.53758654297564e-60,9.51394986050528e-09,3.59239868093017e-05,8.71899521078643e-32,8.9947524824652e-11,4.43516427718701e-15,3.06955416952492e-17,5.69923650912515e-30,6.15313249214211e-05,1.13335621987849e-60,4.49694419851372e-29,3.78619052952987e-23,1.98764216113062e-49,1.51940727050157e-14,5.71259668137463e-13,1.77371371836502e-07,1.57440419144623e-23,0.999902357033203,1.39171890097554e-20,1.74455596319583e-24,2.28143812675456e-23,9.44475193915313e-58,5.63827134028046e-47,3.12001104036455e-29,2.5440501571009e-28,2.59758211550756e-10,5.55402452805812e-24,6.05729036771864e-17,5.81096360036749e-21,2.14219132881586e-14,2.81603078618135e-39,3.00387330012396e-25,5.43026666240536e-16,5.11695086779041e-26,9.94640248087358e-25
"24",4.85956286738343e-57,2.67521057164824e-27,3.78610251951445e-34,4.15846079958354e-10,4.3029426697226e-39,2.13796734018361e-18,9.11620776103304e-30,1.27233561944995e-25,2.79511092456486e-17,2.76513866841886e-44,1.89390554489317e-28,2.33569090146102e-14,4.49088011323318e-60,9.63305703889863e-09,3.70152521227395e-05,8.8460563218062e-32,8.9395567547806e-11,4.89742076756573e-15,3.15523582184624e-17,5.78549161823673e-30,6.30961579051124e-05,1.13218273082833e-60,5.6272461893082e-29,3.83585095873054e-23,2.00272414659584e-49,1.54127267950474e-14,5.80623344402879e-13,1.77516739018728e-07,1.58600174156948e-23,0.999899700672822,1.39412914284267e-20,1.82876238591942e-24,2.31359341770067e-23,9.41684388981084e-58,5.63088102997161e-47,3.16470067976531e-29,2.48806208972044e-28,2.61465222035545e-10,5.89264154577396e-24,6.4403234752773e-17,5.93469697599986e-21,2.19207897406321e-14,2.88315943583046e-39,3.05700642590418e-25,5.45097308573737e-16,5.14108697670176e-26,1.00765277004694e-24
"25",4.97756852621491e-57,2.72693714635351e-27,3.9141899162849e-34,4.13330627518973e-10,4.39010962614485e-39,2.17813250361915e-18,9.20183838980498e-30,1.28556623109656e-25,2.83519848651855e-17,2.80400338921782e-44,1.9257034292399e-28,2.27561786920639e-14,4.45788600659863e-60,9.71885312673274e-09,3.78131673611924e-05,8.9377407525944e-32,8.90042527110304e-11,5.25599054864801e-15,3.21775670060692e-17,5.84776084913352e-30,6.42356392300578e-05,1.13134707799815e-60,6.60233226517383e-29,3.87164075247595e-23,2.01354276442925e-49,1.55704784025683e-14,5.87390326181165e-13,1.77620406852142e-07,1.59431933428904e-23,0.999897763088471,1.3958494044698e-20,1.89124545829405e-24,2.33678657988112e-23,9.39700378357998e-58,5.62561962769904e-47,3.19694093036275e-29,2.44891295705939e-28,2.62688636743931e-10,6.14650093996838e-24,6.72800527320344e-17,6.02448606607185e-21,2.22834123278866e-14,2.93197624247129e-39,3.09544683278748e-25,5.46577845708798e-16,5.15835797518801e-26,1.01703050352762e-24
"26",5.1744396638903e-57,2.81268737670098e-27,4.1304983034278e-34,4.09296000181788e-10,4.53478288558686e-39,2.24466968941053e-18,9.34198158684756e-30,1.30724773051651e-25,2.90122763171843e-17,2.86799464769771e-44,1.97824415388529e-28,2.18174824397681e-14,4.40505594553663e-60,9.85917839822904e-09,3.91396991467189e-05,9.08798079651474e-32,8.83752256788598e-11,5.89205184593347e-15,3.32146521275773e-17,5.94985198263936e-30,6.61215258648332e-05,1.12999728932667e-60,8.54867667738919e-29,3.93020959362599e-23,2.03115684725288e-49,1.58289370606911e-14,5.98497697934674e-13,1.77788120755891e-07,1.60785864878626e-23,0.999894550364674,1.39863493545601e-20,1.9968091516247e-24,2.3747756556528e-23,9.3650158518406e-58,5.61712344888542e-47,3.24975976748061e-29,2.38691900433923e-28,2.64678633816198e-10,6.58025264246088e-24,7.22053065350957e-17,6.17253023360978e-21,2.28823950355913e-14,3.01265268938797e-39,3.15861837186795e-25,5.48979901114925e-16,5.18640244427571e-26,1.03237638673988e-24
